7,9,20
1,15,16
6,17,4
8,11,2
20,5,11
17,13,10
5,13,18
15,11,20
2,3,19
14,16,6
17,10,5
10,17,7
16,19,7
21,12,1
12,20,11
1,9,20
6,2,20
17,9,14
15,6,12
3,18,1
15,2,6
21,5,18
11,1,10
7,11,13
5,4,10
10,13,16
9,10,3
18,17,2
12,5,6
10,3,1
2,19,17
1,16,5
10,9,7
15,13,7
5,9,3
20,14,21
15,19,1
16,5,18
13,14,4
15,19,14
9,20,3
4,6,17
6,4,8
20,16,5
21,20,9
10,6,15
4,15,3
15,21,10
10,8,11
15,10,12
12,3,17
3,7,20
7,6,18
9,4,5
19,17,16
5,2,17
7,9,16
19,5,10
12,8,10
18,11,5
18,21,7
13,12,18
7,13,22
10,5,22
2,15,17
14,9,1
17,9,19
4,20,21
12,18,5
15,19,10
12,19,5
16,10,7
9,15,7
2,6,14
20,1,22
4,1,10
4,13,17
9,22,3
15,7,22
2,19,9
16,2,11
21,15,7
5,11,22
3,10,17
20,2,17
12,19,16
19,21,9
14,9,22
14,18,6
11,10,15
12,2,10
14,4,22
6,9,1
11,6,2
7,9,17
1,17,14
15,7,5
14,5,11
6,2,18
16,4,2
4,15,13
3,19,5
2,10,12
1,11,20
21,8,16
21,20,11
17,2,11
19,18,4
20,22,19
6,19,13
2,20,17
16,6,1
15,18,14
21,1,15
18,22,17
19,5,6
1,8,21
4,6,14
10,14,5
3,17,15
16,2,11
4,7,17
9,21,12
17,2,16
6,22,5
1,10,16
1,19,21
6,12,10
16,20,22
15,7,2
21,13,4
9,14,19
19,21,1
3,22,9
19,4,9
16,21,14
4,8,21
17,5,9
13,15,14
3,19,15
22,21,13
15,9,16
18,14,22
13,2,19
9,5,20
16,15,6
3,8,13
13,14,15
7,12,10
6,20,15
20,21,8
3,16,6
22,3,20
7,16,15
6,10,3
10,15,17
11,12,20
2,3,17
8,3,21
6,9,16
19,22,20
2,10,7
8,19,11
13,14,10
21,4,9
22,6,16
13,8,18
9,11,4
6,9,10
1,6,15
10,13,1
9,6,2
17,3,8
7,10,17
19,22,15
8,13,20
13,8,2
17,15,21
10,9,2
10,18,17
16,21,4
3,22,10
1,19,3
12,21,1
5,21,16
11,5,14
14,13,11
3,12,6
9,2,1
15,3,11
21,19,16
6,1,15
20,4,2
7,22,5
14,8,5
2,16,3
16,7,17
16,19,2
13,10,12
6,1,8
1,12,14
22,2,16
6,20,7
17,5,3
22,6,8
15,3,4
19,1,13
14,8,17
5,16,15
18,16,3
12,21,16
18,7,5
5,10,20
5,7,15
5,18,17
7,20,19
17,5,11
10,14,13
20,19,18
10,12,2
10,12,13
5,6,3
6,2,13
3,14,10
2,11,5
14,16,22
6,16,11
18,9,2
19,16,7
8,4,3
4,5,21
15,19,17
18,16,8
12,15,14
12,10,1
21,10,19
6,13,5
15,18,14
21,5,2
4,13,15
18,7,22
21,9,22
16,6,12
4,9,17
3,8,11
14,4,8
16,1,5
4,2,16
1,9,21
14,2,13
2,10,16
14,17,15
22,17,8
5,20,8
1,16,17
17,7,22
13,21,20
9,8,11
8,10,3
22,7,19
5,17,19
2,9,17
15,10,12
12,6,13
16,6,18
8,21,19
3,14,22
10,6,14
4,16,15
4,3,1
6,3,4
18,22,14
20,14,6
11,18,5
15,14,3
9,5,11
18,20,22
21,5,4
19,5,9
5,14,19
4,10,22
5,15,4
10,9,21
12,2,19
6,2,4
22,20,10
21,17,5
2,6,11
2,20,21
6,22,8
16,21,7
3,16,18
18,6,7
2,16,20
6,21,2
18,1,8
21,3,8
18,12,9
20,12,6
8,14,17
19,16,6
1,14,19
10,13,16
10,21,8
5,2,20
17,9,12
2,5,16
17,7,14
18,9,16
22,9,14
14,1,17
4,1,20
15,13,4
18,15,13
18,8,21
8,13,2
11,12,16
20,14,2
10,7,2
2,12,19
13,2,10
14,5,18
13,11,19
18,7,10
14,11,1
4,17,18
9,11,6
14,15,20
21,22,13
4,18,3
15,13,9
8,14,1
11,5,21
3,17,16
20,1,8
21,20,3
21,10,16
18,15,3
22,1,21
8,4,21
9,22,17
8,21,7
17,12,13
22,1,5
8,21,22
12,20,6
20,4,9
15,20,17
21,2,11
6,5,14
