11,5,12
18,6,13
11,14,20
12,18,15
4,10,12
16,7,21
20,19,18
1,13,12
18,11,7
7,15,14
7,16,18
8,20,15
13,11,8
1,7,2
21,19,2
15,6,1
16,1,4
13,8,16
19,20,15
9,4,20
12,14,1
12,3,9
22,20,21
9,1,20
16,21,14
11,5,10
12,13,16
17,20,22
15,4,21
7,17,3
11,12,16
9,18,15
6,14,3
4,7,12
6,11,15
20,1,17
11,21,10
2,15,9
21,22,9
18,15,5
1,19,21
10,2,19
18,21,14
15,1,13
13,20,12
18,2,22
18,9,22
3,22,17
20,15,7
22,20,17
3,7,5
11,18,10
3,19,9
6,9,17
13,21,2
9,4,15
22,1,10
1,18,22
20,18,6
7,19,2
5,18,3
14,22,15
21,7,1
9,2,7
18,6,19
21,14,9
12,5,7
3,15,5
2,4,21
6,13,21
11,12,18
13,15,5
1,20,14
2,17,8
20,21,2
11,13,16
20,5,10
4,7,8
20,9,11
3,7,13
5,14,22
19,16,3
20,14,2
3,7,14
16,9,17
9,10,15
7,18,11
9,13,16
22,19,11
1,9,22
20,15,4
3,10,2
16,5,7
2,12,20
7,4,13
4,9,15
5,11,14
15,22,8
9,2,18
14,6,9
7,8,20
12,10,7
16,9,12
7,1,9
19,9,21
10,9,16
17,2,11
9,13,21
1,8,10
21,14,9
18,15,21
21,17,5
18,16,4
11,5,4
1,16,8
5,1,13
8,5,2
4,7,1
11,18,5
4,19,11
1,22,3
16,18,4
12,8,19
18,2,22
11,18,5
21,16,5
4,15,14
15,2,17
19,10,3
13,2,15
14,13,6
8,10,17
8,2,18
10,8,22
6,14,2
14,19,6
9,6,19
18,3,7
2,1,22
7,8,6
10,16,12
5,4,8
15,20,9
1,2,11
10,13,15
2,11,3
16,20,22
4,18,11
16,8,4
2,9,12
5,9,12
10,8,18
4,20,22
19,9,14
13,20,1
21,10,5
10,14,7
14,15,21
11,21,2
22,17,14
4,11,5
12,13,8
21,8,9
4,1,20
9,17,8
10,13,17
6,19,18
4,22,5
22,18,6
11,1,7
5,18,22
3,5,22
22,8,4
19,18,2
11,13,8
4,16,5
16,4,3
15,1,6
7,6,13
9,1,14
3,14,2
11,14,18
4,6,11
17,10,13
19,17,18
2,6,12
11,1,12
16,3,22
20,21,18
5,18,2
12,17,10
16,17,20
7,15,13
3,21,2
3,9,5
15,6,14
6,17,13
15,5,6
20,3,17
6,4,3
9,7,15
10,17,8
11,20,22
15,1,4
1,16,18
2,21,13
7,12,4
10,7,15
20,9,4
5,4,9
2,13,16
14,6,7
8,17,21
8,10,6
18,22,2
14,15,9
21,13,18
14,7,18
11,17,4
4,9,15
19,1,21
11,7,10
13,19,22
13,7,10
11,2,5
4,7,10
7,2,5
9,16,3
22,21,16
5,7,20
3,20,7
10,19,22
15,22,2
6,5,13
11,14,1
20,7,18
9,2,4
17,11,6
11,8,10
21,15,10
3,18,9
9,4,6
18,21,9
7,20,13
2,3,8
4,10,7
3,11,6
11,17,4
4,10,1
13,16,21
18,7,6
21,13,8
17,6,20
3,17,19
10,15,16
10,6,4
19,20,12
14,19,3
21,20,7
4,9,5
13,19,8
12,7,5
19,3,5
22,12,4
8,16,2
9,1,20
8,10,20
11,6,16
11,13,1
12,2,15
15,7,22
11,6,21
13,8,3
6,22,20
5,15,2
10,6,22
8,19,21
2,1,22
8,6,2
8,16,13
12,1,4
12,13,1
22,20,8
1,10,16
11,7,20
4,20,1
1,18,7
17,21,9
19,20,22
16,5,6
2,10,7
3,7,11
9,21,16
12,15,2
17,6,12
12,8,2
11,21,6
8,1,6
16,15,8
18,21,12
1,16,8
12,9,20
14,13,4
21,18,7
21,2,6
18,3,9
5,11,20
18,20,17
19,4,20
5,2,17
21,3,12
8,9,18
18,20,5
5,14,10
21,22,13
1,2,4
4,20,13
19,21,11
4,21,12
12,6,10
3,14,15
5,18,19
7,18,2
10,16,19
6,7,2
17,21,2
22,12,17
14,11,9
10,5,11
10,18,13
14,8,19
9,3,22
13,2,6
18,16,14
12,6,2
13,15,5
7,3,6
3,7,22
17,10,16
14,18,3
13,1,11
4,20,18
14,8,16
2,9,14
8,14,16
7,2,8
21,20,16
3,7,11
21,14,19
6,9,19
