10,21,14
9,13,11
20,6,21
19,1,8
15,14,11
8,3,1
15,9,10
1,21,3
11,16,7
5,3,1
7,14,3
18,14,17
9,6,15
22,18,4
19,15,9
4,7,2
3,20,22
21,13,14
8,1,19
14,19,17
22,8,18
22,14,20
12,6,16
6,17,21
11,18,10
2,19,7
20,22,15
22,2,16
13,11,4
3,11,7
16,7,6
6,4,9
14,6,1
10,6,1
19,1,2
8,5,17
9,14,8
14,15,7
16,1,9
7,13,16
1,7,3
17,8,9
16,1,14
2,22,1
2,9,15
14,16,10
15,2,12
15,6,1
4,17,11
3,18,19
10,1,16
18,9,5
14,13,12
14,15,16
18,9,4
21,1,18
6,4,7
4,16,12
15,8,3
20,22,16
14,9,21
9,17,20
10,3,21
3,1,15
22,20,10
13,14,15
22,14,10
13,19,3
8,16,14
4,6,10
2,20,21
17,12,22
7,18,20
12,14,22
7,17,19
21,4,13
3,10,19
10,13,6
15,16,14
6,3,18
19,10,15
13,3,19
5,1,12
1,14,5
9,12,16
22,15,2
12,19,13
2,21,15
8,13,7
16,2,18
11,19,15
17,2,9
10,3,17
18,9,10
19,16,12
17,21,14
8,7,18
3,1,5
19,10,5
11,14,8
4,12,16
21,2,12
22,4,7
11,12,22
15,1,11
6,9,2
6,2,16
16,9,15
12,2,20
21,16,7
6,5,12
14,7,19
22,1,5
12,21,20
3,15,5
22,18,20
18,2,13
12,1,15
17,9,14
9,2,16
21,14,22
12,10,15
17,6,20
2,14,9
3,14,18
19,21,8
11,17,22
21,20,8
4,15,3
6,10,9
9,22,18
2,8,21
11,20,3
17,15,10
14,7,5
2,5,12
12,7,13
19,5,2
6,11,19
20,19,3
11,18,1
14,16,15
13,22,1
19,15,22
17,2,11
10,9,16
7,15,19
16,1,4
10,14,9
16,15,13
6,12,17
6,7,17
16,21,8
5,20,3
10,12,7
9,6,20
17,19,1
3,16,9
7,5,13
8,6,5
20,9,19
17,18,22
20,8,19
5,17,6
22,16,5
22,15,5
8,4,17
9,11,19
12,5,21
5,6,12
6,1,3
3,18,15
11,3,9
5,12,13
12,20,2
13,15,1
19,7,2
14,22,21
8,6,21
1,6,4
4,3,9
6,19,17
14,19,3
8,4,6
8,9,3
6,1,12
18,12,17
2,16,10
6,14,20
5,15,14
21,3,2
20,11,4
12,18,7
1,10,16
20,15,9
7,10,8
20,21,1
20,21,9
11,19,5
3,14,4
1,2,7
10,11,17
9,18,2
4,16,8
15,10,21
19,18,16
2,22,18
1,16,13
4,21,19
14,7,21
18,22,1
20,14,13
19,8,4
15,16,20
4,13,2
16,3,2
5,14,18
13,16,6
6,8,7
6,7,16
8,10,12
15,11,19
17,5,4
5,15,9
19,1,16
17,13,7
6,1,18
1,18,7
19,13,18
2,1,14
1,20,22
13,20,4
14,16,18
2,9,7
21,18,20
9,18,1
18,1,11
22,12,10
10,7,11
3,9,12
11,15,12
22,3,7
18,9,17
6,14,9
5,6,8
6,2,12
12,13,17
8,17,2
15,9,1
8,16,18
18,15,1
11,21,20
21,1,10
9,3,18
13,7,12
8,16,22
4,7,14
7,11,14
5,7,1
18,16,22
17,1,14
20,15,10
14,16,2
16,6,8
9,2,16
16,19,8
12,10,22
4,8,13
8,6,10
13,21,9
13,11,5
20,17,5
3,16,13
6,14,15
19,7,6
19,1,18
16,18,20
17,10,2
17,15,8
17,5,14
12,15,19
3,11,20
12,11,15
8,20,11
21,17,6
14,13,4
2,7,12
21,14,8
21,16,14
21,15,5
16,8,1
18,17,15
6,19,3
22,3,5
15,7,9
9,8,2
17,2,20
18,5,16
4,13,18
6,19,10
10,8,2
20,7,1
6,12,22
7,4,18
9,19,8
16,12,6
11,18,4
21,20,8
13,18,14
9,1,13
13,10,16
15,20,1
20,8,21
5,19,2
7,3,6
19,14,6
20,7,5
17,11,5
2,13,6
20,11,12
21,22,17
16,14,2
7,19,20
14,22,8
16,4,21
3,18,4
15,19,16
2,6,10
3,5,12
8,2,12
9,7,16
13,1,4
1,14,7
2,9,17
21,5,7
21,4,17
9,2,22
12,9,7
12,17,5
6,13,22
22,8,14
13,21,19
3,18,6
20,19,4
13,14,21
11,17,10
11,17,19
5,8,14
13,5,9
22,16,8
