18,5,15
21,4,16
9,12,5
16,8,14
3,21,17
11,8,9
6,15,18
19,22,14
16,15,20
9,21,22
4,19,6
6,16,8
7,2,13
15,10,16
1,6,3
22,5,16
15,14,9
14,13,1
2,17,3
9,7,12
19,6,15
2,14,19
6,11,19
3,8,16
19,21,4
21,2,18
12,22,4
15,7,19
2,11,6
15,6,21
8,15,14
16,15,19
15,22,19
2,15,18
22,20,17
5,4,9
15,10,14
16,17,2
15,13,21
14,22,3
10,15,22
11,14,9
20,19,4
1,17,14
19,7,1
10,7,22
5,15,7
15,11,4
16,14,19
16,15,13
14,13,20
6,9,8
15,19,17
19,22,16
15,16,7
17,14,13
1,2,6
19,7,11
8,19,21
3,1,5
6,5,4
1,11,13
6,11,21
15,22,3
16,22,17
11,16,3
14,10,22
6,2,14
19,7,1
9,16,19
7,1,14
4,15,7
2,13,17
11,7,17
17,8,14
6,4,19
9,20,21
16,5,13
9,22,15
2,10,22
4,15,22
19,18,21
13,15,4
1,9,11
16,15,3
4,13,9
21,15,7
1,9,16
15,1,22
19,14,21
17,7,16
17,14,15
3,16,19
15,16,11
1,4,14
11,14,17
10,18,6
19,20,11
10,12,17
12,6,7
19,4,22
1,16,19
13,10,17
19,21,7
17,8,22
17,19,16
13,17,7
9,19,22
22,13,1
14,19,22
22,19,6
15,3,19
21,6,11
16,19,17
8,3,21
1,7,19
9,8,16
21,8,10
2,16,15
21,5,1
22,7,1
17,12,11
14,1,8
15,2,13
15,2,11
5,11,8
14,15,19
19,7,22
17,9,4
15,2,14
7,20,15
8,12,3
16,15,9
1,11,19
10,9,5
14,1,19
3,10,9
15,10,22
14,22,21
14,5,22
19,14,13
2,21,17
14,7,13
22,16,7
6,8,9
1,8,4
5,13,7
1,8,5
22,14,6
17,5,10
1,6,22
22,16,19
22,4,14
8,7,1
2,18,14
5,22,10
16,21,19
4,13,22
11,1,16
9,14,4
22,11,21
12,17,19
16,8,2
22,4,16
13,1,7
13,22,12
4,11,5
22,6,21
22,15,9
20,8,9
19,15,11
15,18,22
17,8,16
13,19,14
16,17,19
10,18,9
21,13,14
21,1,8
22,16,15
6,14,17
1,14,22
14,15,22
14,3,22
15,3,5
19,3,1
4,2,6
21,17,16
3,13,6
11,5,20
3,22,8
10,17,11
4,15,11
19,2,4
20,9,12
4,11,14
15,22,3
17,14,10
16,6,19
4,12,14
22,2,8
6,19,4
16,13,19
5,4,7
2,13,11
15,8,16
9,15,2
1,3,15
12,15,6
9,13,22
8,22,9
17,11,1
14,1,19
15,20,2
2,13,4
10,9,6
10,6,8
8,6,9
12,5,16
22,19,15
14,16,18
16,1,6
7,3,22
14,1,15
15,5,22
10,16,11
5,16,14
5,21,6
4,15,19
2,20,14
2,22,5
3,13,14
16,20,9
14,1,4
15,10,18
2,19,13
12,13,4
8,13,16
6,22,14
12,21,5
17,16,18
6,15,16
9,4,2
11,1,19
13,2,19
14,2,19
20,15,16
15,7,4
5,20,22
21,15,19
8,4,19
19,16,14
2,16,21
6,13,5
13,14,5
1,2,19
19,13,22
22,14,16
8,5,15
18,16,6
16,6,8
19,20,3
15,18,7
3,19,15
8,17,20
3,11,8
22,7,16
15,2,14
14,6,11
21,14,16
15,14,4
4,8,2
9,8,10
8,20,15
15,14,6
21,16,19
14,7,11
14,3,4
18,13,14
13,19,2
11,10,9
11,15,2
2,21,14
2,15,22
17,19,9
18,19,11
19,14,16
2,13,16
18,12,22
7,12,13
8,20,4
5,22,17
21,6,20
3,9,16
2,11,16
16,9,14
15,10,19
22,19,10
18,11,19
20,6,1
19,13,15
4,16,3
17,19,13
13,22,16
14,10,11
8,16,22
22,14,21
19,16,4
13,8,16
17,8,14
6,22,20
17,4,2
4,2,1
14,15,4
14,18,22
15,6,10
8,13,15
14,10,2
13,9,21
2,11,1
11,16,22
14,22,16
22,15,16
12,21,4
14,19,13
21,12,8
16,13,14
2,16,19
8,11,14
2,11,9
2,11,5
4,15,9
1,18,19
22,14,15
15,2,3
13,9,12
19,4,17
13,12,19
22,9,14
10,12,15
13,7,1
21,5,19
8,7,14
6,1,9
10,4,22
4,22,10
8,18,2
17,1,14
8,15,22
5,22,1
11,19,8
