16,2,9
17,19,9
22,2,4
1,19,9
7,12,1
13,16,9
17,7,21
4,17,14
12,16,19
21,10,4
7,18,1
21,16,22
13,18,2
15,20,9
18,21,17
17,18,4
2,15,5
22,9,19
12,15,9
12,8,3
6,19,15
7,18,10
7,16,2
10,22,5
2,12,5
21,4,5
12,7,3
10,17,4
18,8,7
21,12,16
20,17,18
4,2,10
14,22,12
7,17,10
5,1,6
12,7,9
19,10,3
10,5,16
18,4,10
17,12,9
18,10,5
14,19,12
22,2,4
18,12,16
2,19,15
7,4,3
20,12,11
6,11,5
18,17,22
13,3,15
12,11,21
1,19,16
16,9,5
15,12,2
4,18,15
17,19,10
12,8,16
2,3,14
17,9,13
15,2,14
5,16,2
4,6,13
15,4,11
1,11,12
9,2,12
2,13,7
16,7,11
21,5,18
1,7,19
5,16,22
2,4,14
10,17,8
15,21,5
18,4,6
10,17,21
20,8,22
6,12,2
2,3,21
22,16,21
4,13,16
18,17,16
12,17,6
22,21,13
4,1,9
6,4,5
19,1,20
17,19,6
21,19,4
16,18,4
3,1,22
12,16,20
16,17,6
9,20,4
4,18,3
6,17,4
17,20,1
16,21,19
5,8,22
16,12,11
9,20,21
16,4,2
18,8,10
17,12,13
12,16,6
16,22,4
17,9,11
17,1,22
16,5,17
5,17,12
3,21,5
20,7,18
4,6,7
13,16,18
16,12,10
21,17,8
15,13,17
7,4,2
11,2,6
21,22,4
1,17,4
16,18,10
9,22,11
11,7,4
10,4,18
8,11,21
16,2,10
13,21,5
4,2,13
13,4,11
3,11,6
12,11,16
1,20,19
5,2,16
12,17,20
7,2,18
11,5,12
15,20,18
12,20,4
20,8,22
11,16,21
8,14,5
3,21,9
9,18,19
6,7,14
15,12,4
11,8,5
12,17,2
20,6,7
10,2,16
7,14,4
3,19,16
1,14,11
4,11,9
11,21,16
5,16,21
12,4,16
19,3,4
6,2,8
9,21,7
22,10,4
17,20,16
11,10,18
22,16,6
4,6,9
18,3,7
9,20,16
17,12,15
2,8,14
10,8,19
10,4,15
7,2,18
4,21,16
22,13,1
17,20,7
19,10,18
17,19,7
16,18,12
15,4,16
2,15,1
7,20,11
22,9,18
16,19,9
16,2,10
5,19,2
2,4,12
5,8,6
10,3,8
14,16,13
2,12,4
10,2,11
3,17,6
21,14,4
11,8,5
11,2,9
3,1,22
11,18,2
22,6,5
1,6,9
5,9,12
18,2,5
11,3,12
8,2,10
17,2,13
3,12,16
1,10,17
13,3,18
1,19,16
14,12,3
16,13,18
6,19,4
16,3,10
9,6,3
12,15,16
19,13,20
2,10,12
9,4,16
8,1,10
18,6,22
4,5,12
2,12,15
6,18,2
1,18,6
11,22,21
11,21,4
22,21,12
15,22,19
9,14,5
10,11,13
19,16,18
12,6,7
8,11,3
11,15,20
8,17,7
4,18,20
9,10,22
21,7,22
7,6,11
18,2,5
20,10,16
8,6,4
1,14,16
19,11,16
6,15,12
10,12,21
4,16,5
17,14,2
22,17,11
16,7,10
19,16,4
8,19,1
18,17,3
11,2,8
12,6,14
1,18,12
19,15,10
10,5,21
12,3,18
13,20,2
13,15,11
10,22,2
2,18,15
11,13,16
2,7,16
1,16,18
18,16,4
5,16,18
10,2,11
3,15,17
18,22,16
9,12,18
10,7,4
12,2,21
4,22,1
21,16,18
7,3,10
20,19,9
12,19,22
10,22,16
6,1,7
17,12,18
15,4,3
1,13,6
13,9,6
6,19,14
12,4,3
8,13,3
17,18,4
18,5,7
9,11,10
7,22,18
11,2,10
2,18,1
12,21,20
11,17,7
5,14,10
14,12,20
3,7,14
7,18,16
12,2,4
2,9,6
5,11,2
5,16,11
4,6,20
18,5,16
4,9,21
14,16,2
5,16,3
18,5,13
3,6,19
21,10,17
22,9,16
18,6,19
12,15,5
12,9,22
18,22,7
4,5,12
3,18,12
16,5,12
21,5,17
22,7,12
2,5,7
7,13,20
16,5,1
16,4,11
18,3,16
20,16,14
18,5,12
22,6,17
17,4,2
15,20,14
15,4,16
9,4,6
19,16,8
4,6,8
22,18,4
21,4,19
4,2,19
11,19,18
13,3,15
12,3,4
18,22,5
4,7,11
16,8,18
11,21,4
8,6,11
5,6,15
8,12,20
13,9,11
21,12,2
18,2,1
