17,7,19
18,16,19
10,8,17
19,3,6
10,5,14
13,14,10
20,4,9
6,22,4
21,22,11
6,17,18
16,14,12
13,8,22
17,22,20
19,20,5
12,8,18
12,19,9
18,15,3
18,3,22
5,15,9
16,19,21
18,22,5
16,5,2
8,1,15
18,22,20
8,10,18
9,8,21
15,4,18
22,6,18
3,4,16
19,12,1
18,14,11
19,12,17
17,10,6
13,17,2
9,2,1
17,4,13
3,21,5
16,20,19
3,13,16
3,22,8
4,17,20
15,10,14
13,12,6
19,10,5
7,21,16
8,10,6
18,22,8
16,6,14
19,17,12
9,15,2
12,3,21
21,20,4
11,3,5
4,14,17
7,4,9
1,4,3
12,14,8
16,6,15
15,9,8
3,18,13
9,18,7
22,19,2
21,4,20
4,14,3
9,2,6
9,19,16
7,21,8
8,10,15
4,18,20
18,14,20
12,14,17
20,18,12
18,6,4
4,19,6
5,4,22
5,21,16
3,5,15
18,5,10
8,3,11
15,14,18
8,21,3
7,14,12
17,3,8
21,17,3
14,10,15
13,14,3
22,18,19
22,16,7
3,14,15
5,20,6
11,16,17
4,21,17
5,3,4
11,20,10
12,7,15
6,15,16
8,12,21
5,4,19
4,8,6
8,17,16
1,20,14
18,15,16
15,20,16
6,1,3
6,10,3
8,19,14
10,9,4
14,8,22
21,9,3
19,17,18
22,14,8
11,13,20
6,8,16
2,10,18
4,19,7
21,3,9
3,7,12
16,21,11
19,2,8
13,14,9
5,14,6
20,5,4
6,12,16
6,16,1
10,16,12
7,22,8
2,16,11
12,14,6
19,2,3
6,22,7
3,12,17
8,20,6
16,11,12
9,8,7
5,3,19
10,7,22
1,8,17
2,20,21
18,17,8
5,15,21
5,13,19
2,18,15
2,22,21
18,12,4
8,12,4
14,2,12
5,12,8
7,18,10
14,15,5
12,8,3
12,22,17
15,4,9
22,20,17
5,21,13
9,12,11
1,17,10
10,19,16
6,13,5
5,12,10
9,16,8
8,13,9
12,13,16
22,13,19
6,21,15
10,14,18
6,21,11
4,14,22
8,20,15
15,9,1
5,22,12
20,16,12
11,8,20
1,18,10
6,22,15
11,18,10
17,12,5
22,9,21
13,8,11
12,19,20
5,14,13
3,10,20
13,14,6
13,4,5
14,13,2
3,14,8
9,6,11
19,20,3
4,16,2
21,9,14
2,22,7
3,9,14
10,17,15
3,21,14
17,1,6
11,17,8
17,5,2
5,20,22
18,14,15
2,20,13
16,6,11
7,1,15
12,3,17
14,3,13
15,13,6
1,21,8
4,10,7
13,3,5
17,6,20
6,7,13
12,17,21
4,18,9
14,11,21
22,20,17
4,10,16
10,13,15
15,4,7
22,8,1
18,10,7
14,13,6
14,19,13
10,14,5
19,12,15
13,5,7
11,4,2
20,14,15
7,21,3
19,7,21
22,20,13
8,13,12
21,15,4
20,4,10
20,4,12
7,4,13
20,2,3
20,3,11
1,22,11
22,20,18
21,3,20
5,17,13
5,12,10
1,14,19
5,21,7
4,7,17
10,1,8
7,12,22
16,5,14
21,10,18
6,11,16
3,18,20
18,4,20
19,12,10
22,10,20
8,6,13
18,8,11
13,20,15
9,6,22
15,20,16
10,11,3
20,4,21
4,18,15
22,3,10
20,15,21
17,12,16
14,4,7
16,3,18
20,7,3
18,19,20
13,18,16
22,8,2
19,4,15
12,21,7
8,17,16
18,7,21
8,17,18
4,21,13
2,1,11
6,11,1
16,17,20
20,11,13
4,5,14
12,21,5
18,9,4
19,22,11
18,13,11
18,13,12
15,4,7
11,1,9
8,15,13
16,18,15
17,3,22
15,20,14
12,7,15
20,19,21
5,6,4
7,17,9
14,21,17
12,15,21
14,17,3
19,14,3
12,20,14
7,15,17
2,14,17
12,16,11
5,21,6
16,10,17
10,8,12
20,14,12
6,13,3
16,22,19
4,7,11
22,6,14
19,20,18
15,2,18
15,14,2
5,8,22
14,13,7
18,1,16
6,10,17
6,20,18
19,11,4
16,21,4
10,20,11
17,18,1
18,19,8
12,21,19
18,19,21
1,20,16
20,4,3
14,16,4
7,17,22
7,16,18
9,16,14
15,10,2
21,6,14
13,16,12
3,20,21
15,14,4
20,17,18
21,10,3
14,21,13
20,18,3
4,20,6
18,5,16
10,3,2
4,21,10
4,14,3
17,1,5
2,14,8
12,14,16
16,17,22
