3,2,20
5,12,17
6,20,18
8,17,12
15,14,3
20,7,22
17,8,22
14,4,3
18,3,19
5,14,7
12,21,22
8,19,18
11,6,1
11,3,8
9,19,16
19,10,6
5,11,2
8,14,19
1,14,2
6,3,14
11,22,2
7,15,5
12,16,14
22,11,10
14,4,17
16,19,18
21,15,7
2,14,11
8,2,19
12,4,13
18,16,12
12,3,10
12,10,18
19,10,12
3,15,7
22,2,21
20,1,19
4,2,13
11,14,1
9,15,4
6,21,1
13,2,20
19,1,13
17,15,2
19,20,12
3,12,13
5,17,15
14,17,3
5,20,15
18,8,21
3,4,1
20,14,5
10,1,14
22,6,10
16,5,20
13,7,17
5,11,12
14,2,10
2,5,11
7,14,21
17,20,2
6,7,1
6,20,19
6,2,9
21,10,22
8,4,2
5,8,15
11,3,6
2,14,8
22,3,7
20,21,22
15,2,8
1,13,19
12,7,20
7,9,4
20,6,14
9,2,14
20,12,19
16,9,19
20,22,2
12,1,6
20,3,21
18,2,5
18,11,22
17,2,16
1,7,15
7,18,19
20,12,16
6,9,15
4,20,17
6,10,19
17,11,5
3,18,9
3,12,17
11,17,8
11,7,13
3,22,18
12,13,6
13,12,14
3,9,13
15,19,11
10,7,2
16,11,10
1,16,15
7,11,18
7,14,3
17,4,5
14,17,1
18,20,8
4,7,8
8,16,21
4,14,2
12,10,17
18,8,13
1,13,9
14,4,15
13,12,3
21,8,12
15,10,18
8,1,18
10,2,6
22,1,2
15,8,10
10,17,18
19,11,3
16,21,11
7,2,12
14,11,1
6,8,19
9,1,20
17,22,4
17,4,14
10,9,16
21,13,17
11,18,3
14,5,2
19,13,12
12,21,3
19,22,13
1,6,14
17,2,1
14,2,17
2,11,13
9,11,20
22,13,18
6,22,17
8,16,17
20,3,6
8,15,3
1,14,6
11,21,1
7,14,6
3,21,2
10,5,7
5,19,17
13,5,18
15,22,4
21,3,7
5,15,6
6,19,18
22,19,13
1,21,11
13,7,3
1,2,9
17,16,7
15,9,6
11,21,6
1,19,15
16,13,17
21,8,11
1,16,4
15,4,8
7,8,5
8,18,3
12,21,14
11,17,21
7,16,21
10,1,5
1,15,9
3,22,2
13,10,5
5,4,9
16,7,15
7,14,13
6,20,16
10,19,8
20,11,21
2,22,19
8,15,5
19,10,7
12,8,3
9,14,16
12,22,15
20,1,7
11,7,6
4,15,8
14,20,13
18,7,1
1,10,16
19,7,11
11,18,20
21,16,14
17,18,11
16,19,20
2,18,11
20,8,4
4,6,14
20,5,7
9,18,12
5,16,21
1,11,20
2,15,3
5,6,20
5,1,2
19,6,2
18,17,20
16,15,21
20,1,15
16,19,1
1,16,22
20,5,12
18,3,16
15,13,14
18,3,8
11,8,16
10,11,18
19,20,16
16,5,20
17,20,16
16,10,6
22,2,13
17,2,12
17,22,2
5,10,8
9,7,1
13,20,7
10,5,18
11,19,16
9,4,19
2,3,17
8,10,18
22,9,1
9,17,1
12,11,6
4,11,15
17,1,16
10,17,16
20,4,17
19,1,15
22,18,19
12,16,1
14,6,2
5,6,9
11,3,13
17,14,11
16,5,8
13,9,21
1,8,3
22,5,3
21,9,1
22,13,10
2,9,18
7,4,14
19,1,5
10,17,8
16,2,21
19,10,7
6,4,5
17,16,21
5,2,15
5,17,4
18,19,16
11,19,4
7,13,17
19,13,1
11,9,1
6,13,10
18,4,21
17,6,22
7,9,3
13,14,6
17,1,2
13,14,22
15,21,9
19,5,4
15,6,5
19,7,9
14,8,9
13,22,8
14,17,22
8,13,15
5,2,7
20,13,11
22,10,6
10,18,11
5,8,22
18,22,9
7,17,22
21,5,22
3,6,18
16,19,10
15,8,20
1,12,22
2,21,1
13,17,8
2,18,4
5,6,1
5,20,12
17,8,19
19,14,22
3,20,17
3,14,5
22,21,15
7,13,3
21,8,6
7,10,19
15,11,1
22,8,1
4,20,17
12,18,21
2,20,12
16,10,7
4,17,10
9,11,19
19,22,5
16,10,4
18,19,21
9,19,21
9,18,16
22,16,15
2,14,19
6,20,2
5,21,15
9,11,16
11,12,18
16,8,12
14,9,19
16,7,1
14,2,6
19,13,11
17,4,6
19,6,8
21,20,13
3,4,21
5,22,14
1,19,3
11,5,18
21,14,18
17,7,16
5,21,12
