3,20,2
6,18,22
3,13,14
5,7,3
11,22,2
14,4,1
10,9,21
19,8,3
2,16,10
15,3,1
20,2,3
9,2,4
7,16,5
8,2,1
19,20,16
12,6,3
5,20,16
2,8,13
5,16,11
18,19,21
13,2,6
22,5,11
20,2,6
14,6,11
2,7,9
1,7,20
18,10,14
21,7,18
6,11,22
3,14,4
13,7,20
1,16,4
21,2,7
4,7,2
5,11,2
7,21,3
9,14,7
9,13,1
4,5,10
22,10,21
2,10,8
16,5,13
3,17,19
8,10,4
1,4,14
3,19,11
8,6,10
3,5,1
6,7,17
4,10,14
8,20,3
1,2,22
7,4,1
22,14,19
14,17,19
6,2,10
10,11,16
14,2,5
12,3,4
16,10,1
9,11,19
18,4,1
1,4,2
11,7,8
15,19,17
7,16,2
18,10,1
16,5,4
5,1,3
8,10,3
18,1,20
13,3,20
5,2,22
19,7,9
10,22,2
19,2,5
3,9,2
11,19,20
8,2,13
2,14,6
13,11,2
13,16,9
14,12,3
4,7,1
3,1,8
16,18,4
10,5,6
20,10,17
16,19,1
16,11,4
10,14,8
3,12,18
2,15,6
8,5,21
4,19,21
4,20,16
8,19,1
19,3,22
1,7,8
19,21,6
6,7,12
4,2,11
1,13,20
5,4,22
4,2,1
2,8,18
10,19,22
7,21,3
5,11,2
19,3,21
6,1,11
19,7,20
4,18,3
12,19,7
19,20,14
2,1,19
2,4,16
16,2,22
3,14,2
5,13,8
13,7,17
17,22,5
8,3,1
8,3,4
8,11,19
14,3,20
3,22,8
15,18,2
2,6,4
15,6,10
1,8,9
13,7,17
3,4,22
3,10,2
10,7,13
2,20,21
22,1,16
4,7,9
1,8,6
4,8,19
17,8,6
20,7,11
19,14,8
2,1,4
3,8,19
20,8,1
1,22,21
1,2,11
11,2,13
18,7,4
22,2,19
7,8,5
21,13,5
14,8,21
11,21,8
4,18,1
22,12,4
3,7,22
16,7,2
19,3,14
21,7,5
6,5,4
1,10,2
22,19,2
8,2,18
6,16,18
14,2,5
7,4,16
2,22,5
2,1,10
1,13,2
14,20,10
4,8,2
4,14,13
16,18,3
8,9,20
3,10,2
16,6,4
17,14,11
13,8,22
6,7,19
10,2,5
20,8,19
9,1,2
20,6,9
4,16,19
15,4,17
15,20,17
13,22,8
8,15,7
11,3,1
3,16,20
3,16,1
6,4,8
13,17,14
5,22,8
6,2,5
5,1,22
4,6,16
8,15,3
11,10,9
20,4,19
12,9,5
20,18,6
1,22,11
20,17,1
8,16,21
8,14,21
5,9,15
16,19,8
8,2,1
22,10,2
9,6,1
21,8,12
20,22,1
8,4,3
22,3,4
5,20,15
1,19,6
13,22,14
11,9,10
13,5,15
19,4,7
3,11,10
19,7,22
11,8,16
3,13,19
14,11,20
14,12,21
4,1,7
6,4,3
19,11,15
3,18,4
2,14,1
13,5,4
21,2,4
19,14,2
3,21,1
8,6,2
18,14,22
4,7,17
6,16,21
22,4,3
11,19,14
7,3,10
7,19,4
10,1,22
2,20,9
10,6,16
6,20,8
20,11,1
2,18,3
18,8,5
14,1,2
19,9,1
4,7,3
11,3,1
4,11,1
8,10,2
2,4,10
10,13,1
20,2,16
7,4,22
22,17,3
10,2,16
5,8,3
20,21,8
2,12,4
2,18,3
16,8,11
20,4,21
7,16,4
18,4,3
4,19,3
5,2,12
17,7,4
5,8,6
20,22,11
18,2,3
20,6,1
4,11,3
3,2,14
18,10,3
1,14,8
12,20,1
4,18,1
6,15,9
4,2,16
1,15,19
5,4,17
14,5,19
1,7,2
7,1,8
1,18,3
3,10,1
14,3,10
5,11,6
17,8,19
7,19,1
14,2,10
11,3,22
6,4,8
12,4,22
16,7,11
2,10,22
18,5,20
2,16,21
7,1,2
7,2,19
3,2,18
10,17,18
12,2,14
21,11,22
2,22,21
16,12,1
13,5,10
9,2,19
1,22,4
1,11,22
2,6,10
4,8,1
1,22,14
19,22,7
12,1,17
4,9,8
2,7,16
18,22,10
9,21,2
1,4,8
4,10,8
5,2,21
4,21,20
2,8,21
2,7,17
19,8,3
1,2,15
17,1,19
7,9,2
4,7,8
8,5,19
8,17,22
14,13,11
2,6,19
3,16,7
3,2,18
16,9,19
11,20,4
3,18,22
1,20,8
4,22,5
