1,14,15
6,9,2
17,5,13
1,7,20
22,13,20
21,17,9
10,9,12
5,19,16
1,22,17
21,15,12
4,22,17
4,3,19
9,15,14
17,2,7
20,11,7
18,17,21
16,15,1
11,14,5
15,21,4
20,17,21
1,21,5
5,15,1
6,17,18
5,7,22
4,18,5
15,3,8
2,14,7
13,15,5
21,3,7
2,1,22
15,17,7
4,15,3
17,11,4
22,1,19
22,15,2
1,12,14
3,16,11
22,21,13
5,17,10
4,3,10
22,17,12
10,3,1
17,2,15
7,20,14
11,21,9
17,21,12
2,12,14
3,4,18
2,11,17
17,13,1
17,22,13
14,9,20
16,21,15
6,13,8
16,1,15
13,21,1
18,4,21
15,17,14
7,16,12
1,21,3
8,22,16
15,14,20
4,13,1
15,2,14
21,13,17
2,18,10
22,4,14
14,13,2
7,20,10
16,8,4
9,22,14
19,16,22
12,21,4
8,21,16
19,18,3
17,16,21
1,20,17
12,17,19
4,14,10
18,4,14
5,4,20
8,21,7
17,3,16
15,2,20
4,19,5
11,9,1
12,7,19
17,20,4
10,7,17
12,6,7
1,2,17
20,16,19
5,10,16
17,5,9
6,10,15
16,22,20
19,11,18
17,1,21
4,17,10
16,11,13
6,17,10
21,5,1
20,17,16
11,17,14
13,4,3
3,8,1
1,22,8
12,9,16
5,4,7
18,14,2
14,7,22
22,14,2
19,16,21
8,22,14
13,21,18
21,12,11
3,6,7
20,1,12
14,5,10
7,17,2
16,6,4
22,2,10
3,10,16
21,16,22
1,12,10
11,14,3
21,7,20
4,22,13
7,20,10
2,14,17
20,7,17
12,20,21
14,15,1
4,9,3
13,2,11
16,20,7
10,15,3
5,17,13
10,15,17
9,22,17
21,14,1
22,14,15
17,13,22
16,2,4
5,15,4
15,21,10
17,12,5
10,21,18
3,21,11
21,14,4
22,2,8
4,16,14
16,10,8
3,20,1
18,14,5
6,16,4
19,1,17
17,6,9
21,1,3
3,17,4
4,10,14
1,4,22
14,16,21
13,15,19
15,3,20
10,5,17
6,7,10
19,10,11
9,5,14
10,11,15
13,22,14
10,2,4
16,12,4
21,1,20
20,18,7
18,16,4
4,21,14
1,11,15
8,18,2
14,17,9
4,16,12
10,4,17
7,2,9
19,2,10
16,14,20
8,13,16
21,20,19
12,17,4
19,17,21
20,9,7
2,20,14
10,11,3
17,14,21
17,11,2
3,20,21
6,21,14
2,6,4
17,2,4
13,12,17
17,4,22
16,14,21
18,7,20
7,12,13
20,11,21
14,19,3
2,10,15
10,3,5
3,18,15
21,1,11
6,11,7
10,1,11
21,2,17
4,18,17
20,14,15
14,22,18
13,7,17
16,4,3
4,13,9
20,21,13
9,6,15
22,20,9
15,5,10
6,19,4
3,5,4
18,17,14
14,4,15
14,7,21
13,21,8
22,15,11
10,12,17
11,17,15
17,20,9
3,1,17
4,3,14
7,10,20
10,14,20
15,7,20
20,7,10
1,4,21
14,4,17
3,20,1
5,20,8
11,9,5
10,12,21
5,8,4
4,21,14
11,20,3
20,4,21
19,22,11
7,12,21
13,8,12
14,20,21
5,4,14
8,1,12
17,8,15
14,13,7
14,11,17
11,10,21
19,20,3
3,8,14
8,7,13
17,1,18
14,2,8
17,4,12
11,1,13
16,4,14
17,3,1
7,2,15
19,2,14
17,15,13
12,1,21
18,11,15
5,9,20
2,10,20
4,10,14
17,22,10
13,10,7
1,4,20
22,2,17
10,22,21
10,21,18
3,18,7
4,8,1
22,17,5
21,3,13
17,1,15
13,12,14
3,2,10
14,17,3
7,14,6
8,9,7
12,13,17
17,10,21
15,21,12
5,10,7
21,10,3
11,15,3
5,19,17
6,10,14
21,10,9
21,13,1
11,14,21
17,20,3
9,21,13
2,7,20
21,7,20
17,12,13
3,2,17
16,4,13
10,7,3
15,11,21
6,19,13
9,17,3
11,9,14
4,21,14
9,11,20
6,22,4
17,15,10
14,10,11
16,11,2
22,17,7
20,21,3
11,19,14
5,18,22
16,10,11
16,13,8
10,20,3
4,21,13
7,14,1
12,21,4
10,21,8
19,16,22
20,15,11
10,1,21
13,11,1
5,21,14
3,15,19
17,2,15
3,1,5
5,2,1
4,18,22
10,12,2
16,4,15
1,22,19
4,14,11
21,20,10
11,10,8
12,5,4
5,8,17
10,11,18
