11,17,14
19,6,1
3,15,1
1,21,11
8,7,16
11,18,5
22,15,20
14,13,1
13,12,7
8,17,6
13,18,20
3,7,2
21,3,6
6,20,3
16,13,3
22,21,9
20,15,4
6,10,3
1,2,7
1,21,8
13,7,18
18,21,6
12,3,15
8,12,7
14,1,9
14,12,4
11,16,9
10,21,11
18,2,22
1,10,4
15,12,22
7,9,11
22,6,9
15,6,3
4,10,3
7,19,1
9,12,20
9,6,22
18,21,13
5,8,9
1,5,8
4,6,1
3,9,18
17,2,3
4,6,9
21,6,13
9,10,6
5,21,19
1,2,19
2,19,6
7,14,11
1,20,8
10,11,14
21,22,11
1,18,4
22,6,18
17,13,16
9,10,6
6,2,20
19,7,11
13,18,2
5,7,22
15,2,13
8,7,4
15,17,1
20,9,5
19,5,1
22,3,13
20,19,17
14,19,16
2,12,3
6,18,7
1,19,7
8,18,15
4,21,19
20,3,14
16,2,11
7,15,9
11,13,19
8,20,17
14,5,11
18,1,10
9,11,13
17,2,18
8,22,17
1,10,11
12,20,14
5,7,16
3,7,4
18,12,4
1,5,9
6,4,21
14,12,17
20,9,12
22,7,19
22,10,7
14,6,9
8,19,18
17,12,1
22,2,20
4,3,9
9,20,17
6,12,21
11,7,1
19,17,18
2,18,11
17,13,3
21,13,14
6,9,20
19,16,21
21,13,22
8,20,12
18,14,2
8,3,6
3,9,14
19,18,3
20,13,19
14,7,2
7,10,6
21,9,1
10,16,2
9,14,5
12,11,7
9,11,5
18,15,17
2,13,22
11,1,9
21,19,4
11,3,17
22,8,21
16,2,4
6,17,18
3,1,8
5,4,16
10,21,18
19,21,20
22,17,6
7,16,5
2,10,19
17,5,2
13,2,15
8,2,4
6,4,16
9,18,14
20,5,16
17,15,1
3,17,1
21,19,1
16,11,18
12,18,6
16,20,12
6,16,8
3,19,13
7,3,16
9,5,22
5,1,15
19,7,3
18,3,17
10,18,13
9,10,12
7,19,2
12,6,1
6,15,18
19,7,9
16,17,10
10,15,2
10,7,6
6,16,9
5,8,4
20,17,10
16,22,5
2,17,16
16,8,4
13,6,12
11,10,2
5,17,9
10,11,17
5,1,16
2,1,3
14,17,18
10,1,11
15,5,21
20,5,17
5,12,3
8,4,17
1,21,3
11,2,9
10,17,16
14,5,10
6,14,1
16,7,6
1,7,9
13,19,9
15,1,8
2,14,19
19,16,7
22,7,10
19,6,11
14,8,5
19,16,2
8,18,11
12,1,6
11,12,20
4,3,10
10,22,20
10,2,9
15,22,18
6,20,15
5,17,9
14,6,3
7,3,8
11,13,6
12,17,18
12,9,10
16,2,18
10,6,9
15,5,8
19,8,1
6,15,17
18,7,1
8,7,13
6,5,7
16,7,13
13,16,6
13,3,14
1,3,6
5,17,6
16,9,7
2,9,22
12,14,7
17,2,18
17,22,3
3,5,19
3,1,13
16,2,13
5,22,8
4,6,13
1,4,8
14,16,20
3,15,18
2,8,5
21,9,17
13,12,19
13,5,8
9,20,4
21,1,17
9,20,21
5,7,1
1,8,3
2,8,3
18,17,7
5,19,12
14,9,2
10,12,16
3,12,2
14,3,6
3,1,12
13,21,8
18,14,10
9,16,17
11,17,2
20,11,13
4,2,19
7,5,8
1,16,6
6,15,12
9,16,2
8,6,1
2,14,13
9,15,7
12,9,4
16,13,14
13,9,17
14,15,9
18,20,10
3,16,19
12,17,16
19,21,18
21,1,2
21,4,6
6,16,1
8,6,10
10,4,13
12,13,16
17,1,8
7,2,18
19,2,18
12,22,4
20,22,2
5,18,10
7,13,21
22,8,1
12,7,9
19,2,16
19,1,2
21,17,12
10,1,11
3,22,1
14,21,19
11,13,20
20,22,2
6,22,18
15,12,8
7,16,4
1,21,3
1,6,8
6,9,3
18,7,2
17,9,10
21,11,20
3,6,2
11,2,17
6,12,19
6,17,2
14,15,13
8,16,11
12,20,19
16,13,21
3,2,13
8,2,16
1,21,5
2,1,10
18,6,11
1,20,3
21,11,6
7,8,6
3,20,8
4,3,5
10,9,6
5,17,8
7,11,10
9,3,8
6,2,17
14,17,19
16,18,3
6,22,7
19,3,14
6,14,18
12,2,18
4,18,14
5,20,6
8,12,17
18,13,9
2,17,21
22,8,9
7,1,20
13,5,1
19,18,16
8,21,12
6,8,18
